time,down,up,rnti_count,mcs_down,mcs_down_var,mcs_up,mcs_up_var,rb_down,rb_down_var,rb_up,rb_up_var
2019-01-12 17:12:00,38490328.0,18729576.0,4495,2.5736174991673955,45.616769026858385,13.382754572708519,71.07038424980074,0.013609833333333333,1.9610252385127543e-08,0.008342500000000001,1.0836817937387447e-08
2019-01-12 17:14:00,28093304.0,19340160.0,4277,2.104966366331693,38.916537842287696,14.779940462948252,75.95749434312711,0.012277916666666666,1.6442112530355342e-08,0.007040333333333333,1.061490729473867e-08
2019-01-12 17:16:00,32971216.0,20630232.0,4729,2.4524632952200185,45.05580517589193,14.624951032333064,72.15300928384688,0.013159916666666667,1.7613086831581165e-08,0.009001249999999999,9.1097025084747e-09
2019-01-12 17:18:00,28745776.0,13323504.0,3924,2.0720765241329024,37.96593339897204,13.979429974201016,71.98054873629789,0.012281750000000001,1.6684796461198327e-08,0.00602775,5.813802421622988e-09
2019-01-12 17:20:00,30887688.0,13812144.0,4099,2.2413371377131015,40.99095565762719,13.314126928177615,77.08586742127967,0.012741,1.7217069945378945e-08,0.006706,7.2465222711038244e-09
2019-01-12 17:22:00,52075728.0,19856280.0,5189,3.1613581786762257,52.80989873272744,14.260300374881657,83.33474950792582,0.016395416666666666,2.3100023206565682e-08,0.009904416666666667,6.061540876685737e-09
2019-01-12 17:24:00,49681448.0,17988064.0,5192,3.115686019982682,52.233421180066344,13.535627046728203,90.31290742574566,0.01593025,2.1319789609940905e-08,0.008537416666666665,6.053763525775272e-09
2019-01-12 17:26:00,35432000.0,16758200.0,4390,2.6070682037857567,46.5709045322938,12.249643760517355,81.83959102246867,0.0135325,1.9119754082889787e-08,0.00939275,1.085459223587712e-08
2019-01-12 17:28:00,41692864.0,28719880.0,4761,2.8301924766334015,48.98476020670788,11.2119876929362,69.31802651622631,0.014239499999999999,1.9731688319934523e-08,0.023471583333333334,1.0686684448330139e-08
2019-01-12 17:30:00,38940224.0,19981072.0,4543,2.6450662481138796,45.74530238865821,12.400147320100581,82.37237181683464,0.014171083333333334,1.9748157344906796e-08,0.010318916666666667,1.2187596943726021e-08
2019-01-12 17:32:00,33615584.0,15258632.0,4109,2.3415357858388735,42.39933884849347,13.822147892451035,82.9461762265054,0.01309775,1.791600847851718e-08,0.007817583333333333,9.161012028205647e-09
2019-01-12 17:34:00,30095248.0,11842144.0,3697,2.093752090550036,38.45137987330632,13.91811509149195,92.16141424194244,0.012543166666666666,1.7664104141683557e-08,0.005834833333333333,8.279439960505197e-09
2019-01-12 17:36:00,41909400.0,24949992.0,4389,2.7600671421523804,47.34154405800958,12.85918539819234,77.0129181455576,0.0142435,1.9630812699471865e-08,0.01390375,2.1639628599167732e-08
2019-01-12 17:38:00,37115000.0,23407400.0,3877,2.525929568775859,44.54525620599816,14.152875782696487,78.82881922814326,0.01329475,1.8958229330172073e-08,0.009855333333333332,2.7601695926570387e-08
2019-01-12 17:40:00,32026096.0,11862160.0,3756,2.342906567016384,42.333322724298405,14.3956678999591,78.31629276390319,0.012623916666666667,1.8189207075861966e-08,0.005429166666666666,8.969164273499411e-09
2019-01-12 17:42:00,30538400.0,17323776.0,3653,2.303475381011986,42.00780971551014,13.876046973100527,82.78269685088858,0.012513749999999999,1.7479233443852486e-08,0.005354583333333333,8.328399860137963e-09
2019-01-12 17:44:00,36111392.0,28265840.0,3920,2.6694739631130657,47.15332457487945,14.175546749815942,70.92993909013043,0.013373833333333333,1.9766713388992498e-08,0.012408083333333335,1.2247548210272152e-08
2019-01-12 17:46:00,50931896.0,23589160.0,5023,3.3442894824391853,56.59802369661714,14.569554879608551,75.14914279434272,0.016045416666666666,2.2081744954720544e-08,0.0109785,1.338700141799755e-08
2019-01-12 17:48:00,45058712.0,13428656.0,4426,3.106366434138736,53.55760538298439,13.247179517518472,70.56172485724932,0.014829166666666668,2.17360238645029e-08,0.007169333333333333,7.459803204658655e-09
2019-01-12 17:50:00,43975176.0,21284944.0,4475,2.751932503713747,47.272940620205326,12.524276435213357,87.50291958844231,0.014856166666666667,1.9849602305152567e-08,0.008268916666666666,9.89511767645886e-09
2019-01-12 17:52:00,43069104.0,17339064.0,4480,3.0231633456058633,52.88582606475807,12.354390220952748,82.65941430453177,0.014420249999999999,2.1274506619272423e-08,0.01187025,6.8358353425998044e-09
2019-01-12 17:54:00,42030944.0,15520616.0,4456,2.6617650875592695,46.08115143010456,13.166008464345401,80.38629130518274,0.014508666666666666,1.9156490722223936e-08,0.007918916666666666,9.641467085151077e-09
2019-01-12 17:56:00,46704096.0,26343312.0,4803,3.14401471727736,54.47578409197463,12.146733118832959,76.75646050347115,0.015188916666666667,2.1614778271598564e-08,0.016209583333333333,1.4152649197508757e-08
2019-01-12 17:58:00,48836640.0,17309328.0,4955,3.3739217566070456,57.30608438700219,13.397050337255104,79.62422846775982,0.015568,2.2400048610271672e-08,0.008591333333333333,8.035125983707092e-09
2019-01-12 18:00:00,32389416.0,12922824.0,3761,2.374882688998837,44.0596131902388,14.074979135923662,81.19011912044955,0.013117583333333332,1.7868567282790748e-08,0.006068083333333333,8.661559307860932e-09
2019-01-12 18:02:00,31835608.0,10134224.0,3591,2.231611131504657,40.14228629966366,10.969112346584488,79.53673801266753,0.012859833333333332,1.7908806124291215e-08,0.006113833333333333,7.884749513910938e-09
2019-01-12 18:04:00,41572768.0,28763800.0,4149,2.7549561845555113,47.54174468326983,11.390484760689704,75.31390975411493,0.01452675,1.9613945180059652e-08,0.01357775,1.486078175654678e-08
2019-01-12 18:06:00,27190240.0,47302768.0,3212,2.009444384606064,36.771935617360874,12.582363186302253,82.38445866510777,0.012020250000000001,1.6792697141738013e-08,0.012319833333333334,2.8142179176518992e-08
2019-01-12 18:08:00,42840152.0,27544456.0,4109,2.9414385554073994,50.85327226142453,13.024218907100625,79.6815931208853,0.01422675,2.1187741894775722e-08,0.008906416666666667,1.5672884942113015e-08
2019-01-12 18:10:00,27557184.0,10602448.0,3240,2.0407459729514312,38.554505391845616,11.284257104699547,82.99018940479361,0.012055083333333333,1.7192357690543697e-08,0.0060415,8.451956956913942e-09
2019-01-12 18:12:00,30277216.0,12259768.0,3478,2.1824093115697663,39.18963106061856,11.953738354991254,82.39718564433922,0.01265625,1.73580794668179e-08,0.0069625,1.2587244332918695e-08
2019-01-12 18:14:00,41556000.0,15493952.0,4297,2.7168253063465744,47.41841448489267,11.222860362965314,69.89649320706354,0.014429583333333332,1.92003528649072e-08,0.008936,1.1671961060772846e-08
2019-01-12 18:16:00,56660480.0,43387576.0,5220,3.5319817177044173,58.91204035555879,8.808126808615091,60.40242791428885,0.017014833333333333,2.29821071099187e-08,0.039174,9.211841793132167e-09
2019-01-12 18:18:00,45789776.0,20410800.0,4529,3.0413804786674055,53.07128497130957,10.020713616892122,62.122483882341,0.015049666666666666,2.12999647068496e-08,0.01285875,8.325854085237411e-09
2019-01-12 18:20:00,52965328.0,21184048.0,4817,3.51585897299735,60.074277116229744,10.417199306835897,64.00606250275426,0.016172333333333334,2.3124566082100655e-08,0.015480916666666667,5.615697933554266e-09
2019-01-12 18:22:00,56137288.0,18876800.0,5178,3.5519254676774965,59.13223977935653,8.491554555322615,74.15271939770973,0.01709525,2.342476534535131e-08,0.016330083333333335,5.517857095383224e-09
2019-01-12 18:24:00,50481624.0,17358656.0,4732,3.1782103722350143,53.82174537132848,9.047736129752934,74.73004081039794,0.016134,2.1375395364539298e-08,0.01471725,6.908912097339604e-09
